Spp,Label,Order,Zoonoses
Cebus_apella,1,Primates,Tuberculosis
Cebus_apella,1,Primates,Vaccinia and cowpox
Cebus_apella,1,Primates,Yellow fever
Cebus_capucinus,1,Primates,Tuberculosis
Cebus_kaapori,0,Primates,
Cebus_libidinosus,1,Primates,Toxoplasmosis
Cebus_nigritus,1,Primates,Rabies
Cebus_olivaceus,0,Primates,
Cebus_xanthosternos,1,Primates,Leishmaniasis - visceral
Cercocebus_atys,1,Primates,Monkeypox
Cercocebus_atys,1,Primates,Tuberculosis
Cercocebus_atys,1,Primates,West Nile fever
Cercocebus_torquatus,1,Primates,Trypanosomiasis - African
Cercopithecus_albogularis,0,Primates,
Cercopithecus_ascanius,1,Primates,Cryptosporidiosis
Cercopithecus_ascanius,1,Primates,Giardiasis
Cercopithecus_campbelli,0,Primates,
Cercopithecus_cephus,1,Primates,Bartonellosis - other systemic
Cercopithecus_cephus,1,Primates,Rickettsia felis infection
Cercopithecus_denti,0,Primates,
Cercopithecus_diana,1,Primates,Echinococcosis - multilocular
Cercopithecus_doggetti,0,Primates,
Cercopithecus_dryas,0,Primates,
Cercopithecus_erythrogaster,0,Primates,
Cercopithecus_erythrotis,0,Primates,
Cercopithecus_hamlyni,0,Primates,
Cercopithecus_kandti,0,Primates,
Cercopithecus_lhoesti,1,Primates,Oesophagostomiasis
Cercopithecus_lowei,0,Primates,
Cercopithecus_mitis,1,Primates,Leishmaniasis - cutaneous
Cercopithecus_mona,0,Primates,
Cercopithecus_neglectus,1,Primates,Balantidiasis
Cercopithecus_neglectus,1,Primates,Herpes B infection
Cercopithecus_nictitans,1,Primates,Trypanosomiasis - African
Cercopithecus_petaurista,0,Primates,
Cercopithecus_pogonias,0,Primates,
Cercopithecus_preussi,0,Primates,
Cercopithecus_roloway,0,Primates,
Cercopithecus_sclateri,0,Primates,
Cercopithecus_solatus,0,Primates,
Cercopithecus_wolfi,0,Primates,
Cheirogaleus_adipicaudatus,0,Primates,
Cheirogaleus_crossleyi,0,Primates,
Cheirogaleus_major,0,Primates,
Cheirogaleus_medius,0,Primates,
Cheirogaleus_minusculus,0,Primates,
Cheirogaleus_ravus,0,Primates,
Cheirogaleus_sibreei,0,Primates,
Chiropotes_albinasus,0,Primates,
Chiropotes_chiropotes,1,Primates,Leishmaniasis - cutaneous
Chiropotes_israelita,0,Primates,
Chiropotes_satanas,0,Primates,
Chiropotes_utahickae,0,Primates,
Chlorocebus_aethiops,1,Primates,Leishmaniasis - cutaneous
Chlorocebus_aethiops,1,Primates,Tularemia
Chlorocebus_aethiops,1,Primates,Yersiniosis
Chlorocebus_cynosuros,0,Primates,
Chlorocebus_djamdjamensis,0,Primates,
Chlorocebus_pygerythrus,1,Primates,Tuberculosis
Chlorocebus_sabaeus,1,Primates,Toxoplasmosis
Chlorocebus_sabaeus,1,Primates,Yersiniosis
Chlorocebus_tantalus,0,Primates,
Colobus_angolensis,0,Primates,
Colobus_guereza,1,Primates,Listeriosis
Colobus_polykomos,0,Primates,
Colobus_satanas,0,Primates,
Colobus_vellerosus,0,Primates,
Daubentonia_madagascariensis,0,Primates,
Erythrocebus_patas,1,Primates,Crimean-Congo hemorrhagic fever
Erythrocebus_patas,1,Primates,Tularemia
Erythrocebus_patas,1,Primates,Zika
Eulemur_albifrons,1,Primates,Baylisascariasis
Eulemur_albifrons,1,Primates,Toxoplasmosis
Eulemur_albocollaris,0,Primates,
Eulemur_cinereiceps,0,Primates,
Eulemur_collaris,0,Primates,
Eulemur_coronatus,0,Primates,
Eulemur_fulvus,1,Primates,Toxoplasmosis
Eulemur_macaco,1,Primates,Toxoplasmosis
Eulemur_mongoz,0,Primates,
Eulemur_rubriventer,0,Primates,
Eulemur_sanfordi,0,Primates,
Euoticus_elegantulus,0,Primates,
Euoticus_pallidus,0,Primates,
Galago_alleni,0,Primates,
Galago_cameronensis,0,Primates,
Galago_demidoff,0,Primates,
Galago_gabonensis,0,Primates,
Galago_gallarum,0,Primates,
Galago_granti,0,Primates,
Galago_matschiei,0,Primates,
Galago_moholi,0,Primates,
Galago_nyasae,0,Primates,
Galago_orinus,0,Primates,
Galago_rondoensis,0,Primates,
Galago_senegalensis,0,Primates,
Galago_thomasi,0,Primates,
Galago_zanzibaricus,0,Primates,
Gorilla_beringei,1,Primates,Balantidiasis
Gorilla_beringei,1,Primates,Cryptosporidiosis
Gorilla_beringei,1,Primates,Microsporidiosis
Gorilla_beringei,1,Primates,Oesophagostomiasis
Gorilla_gorilla,1,Primates,Anthrax
Gorilla_gorilla,1,Primates,Balantidiasis
Gorilla_gorilla,1,Primates,Cryptosporidiosis
Gorilla_gorilla,1,Primates,Dientamoeba fragilis infection
Gorilla_gorilla,1,Primates,Ebola
Gorilla_gorilla,1,Primates,Giardiasis
Gorilla_gorilla,1,Primates,Hepatitis B
Gorilla_gorilla,1,Primates,Microsporidiosis
Hapalemur_alaotrensis,0,Primates,
Hapalemur_aureus,0,Primates,
Hapalemur_griseus,0,Primates,
Hapalemur_occidentalis,0,Primates,
Hylobates_agilis,0,Primates,
Hylobates_albibarbis,0,Primates,
Hylobates_klossii,0,Primates,
Hylobates_lar,1,Primates,Angiostrongyliasis
Hylobates_lar,1,Primates,Balantidiasis
Hylobates_moloch,0,Primates,
Hylobates_muelleri,0,Primates,
Hylobates_pileatus,1,Primates,Hepatitis B
Lagothrix_cana,0,Primates,
Lagothrix_lagotricha,1,Primates,Hepatitis B
Lagothrix_lagotricha,1,Primates,Toxoplasmosis
Lagothrix_lugens,0,Primates,
Lagothrix_poeppigii,0,Primates,
Lemur_catta,1,Primates,Capillariasis - extraintestinal
Lemur_catta,1,Primates,Echinococcosis - multilocular
Lemur_catta,1,Primates,Ehrlichiosis - human monocytic
Lemur_catta,1,Primates,Giardiasis
Lemur_catta,1,Primates,Hymenolepis nana infection
Lemur_catta,1,Primates,Toxoplasmosis
Lemur_catta,1,Primates,Trypanosomiasis - American
Lemur_catta,1,Primates,West Nile fever
Leontopithecus_chrysomelas,0,Primates,
Leontopithecus_chrysopygus,0,Primates,
Leontopithecus_rosalia,0,Primates,
Lepilemur_ankaranensis,0,Primates,
Lepilemur_dorsalis,0,Primates,
Lepilemur_edwardsi,0,Primates,
Lepilemur_leucopus,0,Primates,
Lepilemur_microdon,0,Primates,
Lepilemur_mustelinus,0,Primates,
Lepilemur_ruficaudatus,0,Primates,
Lepilemur_septentrionalis,0,Primates,
Lophocebus_albigena,0,Primates,
Lophocebus_aterrimus,0,Primates,
Lophocebus_opdenboschi,0,Primates,
Loris_lydekkerianus,0,Primates,
Loris_tardigradus,0,Primates,
Macaca_arctoides,1,Primates,Herpes B infection
Macaca_arctoides,1,Primates,Melioidosis
Macaca_assamensis,0,Primates,
Macaca_cyclopis,1,Primates,Herpes B infection
Macaca_fascicularis,1,Primates,Bartonellosis - other systemic
Macaca_fascicularis,1,Primates,Chikungunya
Macaca_fascicularis,1,Primates,Cyclosporiasis
Macaca_fascicularis,1,Primates,Dengue
Macaca_fascicularis,1,Primates,Ebola
Macaca_fascicularis,1,Primates,Giardiasis
Macaca_fascicularis,1,Primates,Hepatitis B
Macaca_fascicularis,1,Primates,Herpes B infection
Macaca_fascicularis,1,Primates,Influenza
Macaca_fascicularis,1,Primates,Japanese encephalitis
Macaca_fascicularis,1,Primates,Malaria
Macaca_fascicularis,1,Primates,Melioidosis
Macaca_fascicularis,1,Primates,Microsporidiosis
Macaca_fascicularis,1,Primates,Toxoplasmosis
Macaca_fascicularis,1,Primates,Tuberculosis
Macaca_fascicularis,1,Primates,Tularemia
Macaca_fuscata,1,Primates,Balantidiasis
Macaca_fuscata,1,Primates,Echinococcosis - multilocular
Macaca_fuscata,1,Primates,Gongylonemiasis
Macaca_fuscata,1,Primates,Herpes B infection
Macaca_fuscata,1,Primates,Japanese encephalitis
Macaca_fuscata,1,Primates,Strongyloidiasis
Macaca_hecki,0,Primates,
Macaca_leonina,1,Primates,Chikungunya
Macaca_leonina,1,Primates,Dengue
Macaca_leonina,1,Primates,Japanese encephalitis
Macaca_maura,0,Primates,
Macaca_mulatta,1,Primates,Balantidiasis
Macaca_mulatta,1,Primates,Bartonellosis - other systemic
Macaca_mulatta,1,Primates,Cryptosporidiosis
Macaca_mulatta,1,Primates,Giardiasis
Macaca_mulatta,1,Primates,Hepatitis E
Macaca_mulatta,1,Primates,Herpes B infection
Macaca_mulatta,1,Primates,Listeriosis
Macaca_mulatta,1,Primates,Melioidosis
Macaca_mulatta,1,Primates,Microsporidiosis
Macaca_mulatta,1,Primates,Trypanosomiasis - American
Macaca_mulatta,1,Primates,Tuberculosis
Macaca_mulatta,1,Primates,Tularemia
Macaca_mulatta,1,Primates,West Nile fever
Macaca_nemestrina,1,Primates,Chikungunya
Macaca_nemestrina,1,Primates,Dengue
Macaca_nemestrina,1,Primates,Japanese encephalitis
Macaca_nemestrina,1,Primates,Melioidosis
Macaca_nemestrina,1,Primates,West Nile fever
Macaca_nigra,1,Primates,Echinococcosis - multilocular
Macaca_nigrescens,0,Primates,
Macaca_ochreata,0,Primates,
Macaca_pagensis,0,Primates,
Macaca_radiata,1,Primates,Herpes B infection
Macaca_radiata,1,Primates,Kyasanur Forest disease
Macaca_siberu,0,Primates,
Macaca_silenus,1,Primates,Trypanosomiasis - American
Macaca_sinica,1,Primates,Bunyaviridae infections - misc.
Macaca_sinica,1,Primates,Chandipura and Vesicular stomatitis viruses
Macaca_sinica,1,Primates,Dengue
Macaca_sylvanus,1,Primates,Tick-borne encephalitis
Macaca_sylvanus,1,Primates,Vaccinia and cowpox
Macaca_sylvanus,1,Primates,West Nile fever
Macaca_thibetana,0,Primates,
Macaca_tonkeana,0,Primates,
Mandrillus_leucophaeus,1,Primates,Paragonimiasis
Mandrillus_sphinx,1,Primates,West Nile fever
Mandrillus_sphinx,1,Primates,Yellow fever
Miopithecus_ogouensis,0,Primates,
Miopithecus_talapoin,0,Primates,
Nasalis_larvatus,0,Primates,
Nomascus_concolor,0,Primates,
Nomascus_gabriellae,0,Primates,
Nomascus_hainanus,0,Primates,
Nomascus_leucogenys,0,Primates,
Nomascus_siki,0,Primates,
Nycticebus_bengalensis,0,Primates,
Nycticebus_coucang,0,Primates,
Nycticebus_pygmaeus,0,Primates,
Oreonax_flavicauda,0,Primates,
Otolemur_crassicaudatus,0,Primates,
Otolemur_garnettii,0,Primates,
Otolemur_monteiri,0,Primates,
Pan_paniscus,0,Primates,
Pan_troglodytes,1,Primates,Anthrax
Pan_troglodytes,1,Primates,Ascariasis
Pan_troglodytes,1,Primates,Balantidiasis
Pan_troglodytes,1,Primates,Bertiella and Inermicapsifer
Pan_troglodytes,1,Primates,Cryptosporidiosis
Pan_troglodytes,1,Primates,Cyclosporiasis
Pan_troglodytes,1,Primates,Giardiasis
Pan_troglodytes,1,Primates,Hepatitis B
Pan_troglodytes,1,Primates,Hymenolepis diminuta infection
Pan_troglodytes,1,Primates,Melioidosis
Pan_troglodytes,1,Primates,Oesophagostomiasis
Papio_anubis,1,Primates,Ascariasis
Papio_anubis,1,Primates,Balantidiasis
Papio_anubis,1,Primates,Cryptosporidiosis
Papio_anubis,1,Primates,Hymenolepis nana infection
Papio_anubis,1,Primates,Leishmaniasis - cutaneous
Papio_anubis,1,Primates,Oesophagostomiasis
Papio_anubis,1,Primates,Schistosomiasis - mansoni
Papio_anubis,1,Primates,Strongyloidiasis
Papio_cynocephalus,1,Primates,Balantidiasis
Papio_cynocephalus,1,Primates,Bertiella and Inermicapsifer
Papio_cynocephalus,1,Primates,Leishmaniasis - cutaneous
Papio_cynocephalus,1,Primates,Schistosomiasis - mansoni
Papio_hamadryas,1,Primates,Schistosomiasis - mansoni
Papio_papio,1,Primates,Ascariasis
Papio_papio,1,Primates,Balantidiasis
Papio_ursinus,1,Primates,Bertiella and Inermicapsifer
Papio_ursinus,1,Primates,Hepatitis B
Papio_ursinus,1,Primates,Oesophagostomiasis
Papio_ursinus,1,Primates,Strongyloidiasis
Papio_ursinus,1,Primates,Tuberculosis
Perodicticus_potto,0,Primates,
Phaner_electromontis,0,Primates,
Phaner_furcifer,0,Primates,
Phaner_pallescens,0,Primates,
Phaner_parienti,0,Primates,
Piliocolobus_badius,0,Primates,
Piliocolobus_foai,0,Primates,
Piliocolobus_gordonorum,0,Primates,
Piliocolobus_kirkii,0,Primates,
Piliocolobus_pennantii,0,Primates,
Piliocolobus_preussi,0,Primates,
Piliocolobus_rufomitratus,0,Primates,
Piliocolobus_tephrosceles,0,Primates,
Piliocolobus_tholloni,0,Primates,
Pithecia_aequatorialis,0,Primates,
Pithecia_albicans,0,Primates,
Pithecia_irrorata,1,Primates,Leishmaniasis - visceral
Pithecia_monachus,0,Primates,
Pithecia_pithecia,1,Primates,Mayaro
Pithecia_pithecia,1,Primates,Yellow fever
Pongo_abelii,0,Primates,
Pongo_pygmaeus,1,Primates,Balantidiasis
Pongo_pygmaeus,1,Primates,Campylobacteriosis
Pongo_pygmaeus,1,Primates,Ebola
Pongo_pygmaeus,1,Primates,Hepatitis B
Pongo_pygmaeus,1,Primates,Marburg virus disease
Pongo_pygmaeus,1,Primates,Strongyloidiasis
Pongo_pygmaeus,1,Primates,Tularemia
Presbytis_chrysomelas,0,Primates,
Presbytis_comata,0,Primates,
Presbytis_femoralis,0,Primates,
Presbytis_frontata,0,Primates,
Presbytis_hosei,0,Primates,
Presbytis_melalophos,0,Primates,
Presbytis_natunae,0,Primates,
Presbytis_potenziani,0,Primates,
Presbytis_rubicunda,0,Primates,
Presbytis_siamensis,0,Primates,
Presbytis_thomasi,0,Primates,
Procolobus_verus,0,Primates,
Prolemur_simus,0,Primates,
Propithecus_coquereli,0,Primates,
Propithecus_deckenii,0,Primates,
Propithecus_diadema,0,Primates,
Propithecus_edwardsi,0,Primates,
Propithecus_perrieri,0,Primates,
Propithecus_tattersalli,0,Primates,
Propithecus_verreauxi,0,Primates,
Pseudopotto_martini,0,Primates,
Pygathrix_cinerea,0,Primates,
Pygathrix_nemaeus,0,Primates,
Pygathrix_nigripes,0,Primates,
Rhinopithecus_avunculus,0,Primates,
Rhinopithecus_bieti,0,Primates,
Rhinopithecus_brelichi,0,Primates,
Rhinopithecus_roxellana,0,Primates,
Saguinus_bicolor,0,Primates,
Saguinus_fuscicollis,0,Primates,
Saguinus_geoffroyi,1,Primates,Angiostrongyliasis
Saguinus_graellsi,0,Primates,
Saguinus_imperator,1,Primates,Leishmaniasis - visceral
Saguinus_inustus,0,Primates,
Saguinus_labiatus,0,Primates,
Saguinus_leucopus,0,Primates,
Saguinus_martinsi,0,Primates,
Saguinus_melanoleucus,0,Primates,
Saguinus_midas,1,Primates,Mayaro
Saguinus_midas,1,Primates,Yellow fever
Saguinus_mystax,1,Primates,Angiostrongyliasis - abdominal
Saguinus_niger,0,Primates,
Saguinus_nigricollis,0,Primates,
Saguinus_oedipus,0,Primates,
Saguinus_pileatus,0,Primates,
Saguinus_tripartitus,0,Primates,
Saimiri_boliviensis,1,Primates,Trypanosomiasis - American
Saimiri_oerstedii,0,Primates,
Saimiri_sciureus,1,Primates,Leptospirosis
Saimiri_sciureus,1,Primates,Mayaro
Saimiri_sciureus,1,Primates,Toxoplasmosis
Saimiri_sciureus,1,Primates,Tuberculosis
Saimiri_sciureus,1,Primates,Yersiniosis
Saimiri_ustus,0,Primates,
Saimiri_vanzolinii,0,Primates,
Semnopithecus_ajax,0,Primates,
Semnopithecus_dussumieri,0,Primates,
Semnopithecus_entellus,1,Primates,Kyasanur Forest disease
Semnopithecus_hector,0,Primates,
Semnopithecus_hypoleucos,0,Primates,
Semnopithecus_priam,0,Primates,
Semnopithecus_schistaceus,0,Primates,
Simias_concolor,0,Primates,
Symphalangus_syndactylus,0,Primates,
Tarsius_bancanus,0,Primates,
Tarsius_dentatus,0,Primates,
Tarsius_pelengensis,0,Primates,
Tarsius_pumilus,0,Primates,
Tarsius_sangirensis,0,Primates,
Tarsius_syrichta,0,Primates,
Tarsius_tarsier,0,Primates,
Theropithecus_gelada,0,Primates,
Trachypithecus_auratus,0,Primates,
Trachypithecus_barbei,0,Primates,
Trachypithecus_cristatus,1,Primates,Dengue
Trachypithecus_delacouri,0,Primates,
Trachypithecus_ebenus,0,Primates,
Trachypithecus_francoisi,0,Primates,
Trachypithecus_geei,0,Primates,
Trachypithecus_germaini,0,Primates,
Trachypithecus_hatinhensis,0,Primates,
Trachypithecus_johnii,0,Primates,
Trachypithecus_laotum,0,Primates,
Trachypithecus_obscurus,0,Primates,
Trachypithecus_phayrei,0,Primates,
Trachypithecus_pileatus,0,Primates,
Trachypithecus_poliocephalus,0,Primates,
Trachypithecus_shortridgei,0,Primates,
Trachypithecus_vetulus,0,Primates,
Varecia_rubra,1,Primates,Toxoplasmosis
Varecia_variegata,1,Primates,Ehrlichiosis - human monocytic
Varecia_variegata,1,Primates,Toxoplasmosis
Elephas_maximus,1,Proboscidea,Leptospirosis
Elephas_maximus,1,Proboscidea,Tuberculosis
Loxodonta_africana,1,Proboscidea,Anthrax
Loxodonta_africana,1,Proboscidea,Cryptosporidiosis
Loxodonta_africana,1,Proboscidea,Toxoplasmosis
Loxodonta_cyclotis,0,Proboscidea,
Abditomys_latidens,0,Rodentia,
Abeomelomys_sevia,0,Rodentia,
Abrawayaomys_ruschii,0,Rodentia,
Abrocoma_bennettii,0,Rodentia,
Abrocoma_boliviensis,0,Rodentia,
Abrocoma_budini,0,Rodentia,
Abrocoma_cinerea,0,Rodentia,
Abrocoma_famatina,0,Rodentia,
Abrocoma_shistacea,0,Rodentia,
Abrocoma_uspallata,0,Rodentia,
Abrocoma_vaccarum,0,Rodentia,
Abrothrix_andinus,0,Rodentia,
Abrothrix_hershkovitzi,0,Rodentia,
Abrothrix_illuteus,0,Rodentia,
Abrothrix_jelskii,0,Rodentia,
Abrothrix_lanosus,0,Rodentia,
Abrothrix_longipilis,0,Rodentia,
Abrothrix_markhami,0,Rodentia,
Abrothrix_olivaceus,1,Rodentia,Trypanosomiasis - American
Abrothrix_sanborni,0,Rodentia,
Acomys_airensis,0,Rodentia,
Acomys_cahirinus,1,Rodentia,Bartonellosis - other systemic
Acomys_chudeaui,0,Rodentia,
Acomys_cilicicus,0,Rodentia,
Acomys_cineraceus,0,Rodentia,
Acomys_dimidiatus,1,Rodentia,Fascioliasis
Acomys_ignitus,0,Rodentia,
Acomys_johannis,0,Rodentia,
Acomys_kempi,0,Rodentia,
Acomys_louisae,0,Rodentia,
Acomys_minous,0,Rodentia,
Acomys_mullah,0,Rodentia,
Acomys_nesiotes,0,Rodentia,
Acomys_percivali,0,Rodentia,
Acomys_russatus,0,Rodentia,
Acomys_seurati,0,Rodentia,
Acomys_spinosissimus,0,Rodentia,
Acomys_subspinosus,0,Rodentia,
Acomys_wilsoni,0,Rodentia,
Aconaemys_fuscus,0,Rodentia,
Aconaemys_porteri,0,Rodentia,
Aconaemys_sagei,0,Rodentia,
Aepeomys_lugens,0,Rodentia,
Aepeomys_reigi,0,Rodentia,
Aeretes_melanopterus,0,Rodentia,
Aeromys_tephromelas,0,Rodentia,
Aeromys_thomasi,0,Rodentia,
Aethomys_bocagei,0,Rodentia,
Aethomys_chrysophilus,0,Rodentia,
Aethomys_hindei,0,Rodentia,
Aethomys_ineptus,0,Rodentia,
Aethomys_kaiseri,0,Rodentia,
Aethomys_nyikae,0,Rodentia,
Aethomys_silindensis,0,Rodentia,
Aethomys_stannarius,0,Rodentia,
Aethomys_thomasi,0,Rodentia,
Akodon_aerosus,0,Rodentia,
Akodon_affinis,0,Rodentia,
Akodon_albiventer,0,Rodentia,
Akodon_aliquantulus,0,Rodentia,
Akodon_azarae,1,Rodentia,Hantavirus pulmonary syndrome
Akodon_bogotensis,0,Rodentia,
Akodon_boliviensis,0,Rodentia,
Akodon_budini,0,Rodentia,
Akodon_cursor,1,Rodentia,Hantavirus pulmonary syndrome
Akodon_dayi,0,Rodentia,
Akodon_dolores,0,Rodentia,
Akodon_fumeus,0,Rodentia,
Akodon_iniscatus,0,Rodentia,
Akodon_juninensis,0,Rodentia,
Akodon_kofordi,0,Rodentia,
Akodon_latebricola,0,Rodentia,
Akodon_leucolimnaeus,0,Rodentia,
Akodon_lindberghi,0,Rodentia,
Akodon_lutescens,0,Rodentia,
Akodon_mimus,0,Rodentia,
Akodon_molinae,1,Rodentia,Trypanosomiasis - American
Akodon_mollis,0,Rodentia,
Akodon_montensis,1,Rodentia,Trypanosomiasis - American
Akodon_montensis,1,Rodentia,Hantavirus pulmonary syndrome
Akodon_mystax,0,Rodentia,
Akodon_neocenus,0,Rodentia,
Akodon_oenos,0,Rodentia,
Akodon_orophilus,0,Rodentia,
Akodon_paranaensis,1,Rodentia,Hantavirus pulmonary syndrome
Akodon_pervalens,0,Rodentia,
Akodon_reigi,0,Rodentia,
Akodon_sanctipaulensis,0,Rodentia,
Akodon_serrensis,1,Rodentia,Hantavirus pulmonary syndrome
Akodon_siberiae,0,Rodentia,
Akodon_simulator,1,Rodentia,Hantavirus pulmonary syndrome
Akodon_spegazzinii,0,Rodentia,
Akodon_subfuscus,0,Rodentia,
Akodon_surdus,0,Rodentia,
Akodon_sylvanus,0,Rodentia,
Akodon_toba,1,Rodentia,Trypanosomiasis - American
Akodon_toba,1,Rodentia,Hantavirus pulmonary syndrome
Akodon_torques,0,Rodentia,
Akodon_varius,1,Rodentia,Hantavirus pulmonary syndrome
Allactaga_balikunica,0,Rodentia,
Allactaga_bullata,0,Rodentia,
Allactaga_elater,0,Rodentia,
Allactaga_euphratica,0,Rodentia,
Allactaga_firouzi,0,Rodentia,
Allactaga_hotsoni,0,Rodentia,
Allactaga_major,0,Rodentia,
Allactaga_severtzovi,0,Rodentia,
Allactaga_sibirica,1,Rodentia,Hantavirus infection - Old World
Allactaga_tetradactyla,0,Rodentia,
Allactaga_vinogradovi,0,Rodentia,
Allactaga_williamsi,0,Rodentia,
Allactodipus_bobrinskii,0,Rodentia,
Allocricetulus_curtatus,0,Rodentia,
Allocricetulus_eversmanni,0,Rodentia,
Alticola_albicaudus,0,Rodentia,
Alticola_argentatus,0,Rodentia,
Alticola_barakshin,0,Rodentia,
Alticola_lemminus,0,Rodentia,
Alticola_macrotis,0,Rodentia,
Alticola_montosa,0,Rodentia,
Alticola_olchonensis,0,Rodentia,
Alticola_roylei,0,Rodentia,
Alticola_semicanus,0,Rodentia,
Alticola_stoliczkanus,0,Rodentia,
Alticola_strelzowi,0,Rodentia,
Alticola_tuvinicus,0,Rodentia,
Amblyrhiza_inundata,0,Rodentia,
Ammodillus_imbellis,0,Rodentia,
Ammospermophilus_harrisii,0,Rodentia,
Ammospermophilus_insularis,0,Rodentia,
Ammospermophilus_interpres,0,Rodentia,
Ammospermophilus_leucurus,0,Rodentia,
Ammospermophilus_nelsoni,0,Rodentia,
Amphinectomys_savamis,0,Rodentia,
Andalgalomys_olrogi,0,Rodentia,
Andalgalomys_pearsoni,0,Rodentia,
Andalgalomys_roigi,0,Rodentia,
Andinomys_edax,0,Rodentia,
Anisomys_imitator,0,Rodentia,
Anomalurus_beecrofti,0,Rodentia,
Anomalurus_derbianus,0,Rodentia,
Anomalurus_pelii,0,Rodentia,
Anomalurus_pusillus,0,Rodentia,
Anonymomys_mindorensis,0,Rodentia,
Anotomys_leander,0,Rodentia,
Aplodontia_rufa,0,Rodentia,
Apodemus_agrarius,1,Rodentia,Cryptosporidiosis
Apodemus_agrarius,1,Rodentia,Giardiasis
Apodemus_agrarius,1,Rodentia,Vaccinia and cowpox
Apodemus_agrarius,1,Rodentia,Ehrlichiosis - human monocytic
Apodemus_agrarius,1,Rodentia,Hymenolepis diminuta infection
Apodemus_agrarius,1,Rodentia,Hymenolepis nana infection
Apodemus_agrarius,1,Rodentia,Lymphocytic choriomeningitis
Apodemus_agrarius,1,Rodentia,North Asian tick typhus
Apodemus_agrarius,1,Rodentia,Rabies
Apodemus_agrarius,1,Rodentia,Severe fever with thrombocytopenia syndrome
Apodemus_agrarius,1,Rodentia,Tick-borne encephalitis
Apodemus_agrarius,1,Rodentia,Toxocariasis
Apodemus_agrarius,1,Rodentia,Typhus - endemic
Apodemus_agrarius,1,Rodentia,Bartonellosis - other systemic
Apodemus_agrarius,1,Rodentia,Anaplasmosis
Apodemus_agrarius,1,Rodentia,Hantavirus infection - Old World
Apodemus_agrarius,1,Rodentia,Leptospirosis
Apodemus_agrarius,1,Rodentia,Babesiosis
Apodemus_agrarius,1,Rodentia,Echinostomiasis
Apodemus_agrarius,1,Rodentia,Lyme disease
Apodemus_agrarius,1,Rodentia,Typhus - scrub
Apodemus_alpicola,0,Rodentia,
Apodemus_argenteus,1,Rodentia,Yersiniosis
Apodemus_argenteus,1,Rodentia,Babesiosis
Apodemus_chevrieri,0,Rodentia,
Apodemus_draco,0,Rodentia,
Apodemus_epimelas,0,Rodentia,
Apodemus_flavicollis,1,Rodentia,Cryptosporidiosis
Apodemus_flavicollis,1,Rodentia,Anaplasmosis
Apodemus_flavicollis,1,Rodentia,Giardiasis
Apodemus_flavicollis,1,Rodentia,Capillariasis - extraintestinal
Apodemus_flavicollis,1,Rodentia,Ehrlichiosis - human monocytic
Apodemus_flavicollis,1,Rodentia,Lymphocytic choriomeningitis
Apodemus_flavicollis,1,Rodentia,Bartonellosis - cat borne
Apodemus_flavicollis,1,Rodentia,Bartonellosis - other systemic
Apodemus_flavicollis,1,Rodentia,Hantavirus infection - Old World
Apodemus_flavicollis,1,Rodentia,Leptospirosis
Apodemus_flavicollis,1,Rodentia,Babesiosis
Apodemus_flavicollis,1,Rodentia,Tick-borne encephalitis
Apodemus_flavicollis,1,Rodentia,Toxocariasis
Apodemus_gurkha,0,Rodentia,
Apodemus_hyrcanicus,0,Rodentia,
Apodemus_latronum,0,Rodentia,
Apodemus_mystacinus,1,Rodentia,Lymphocytic choriomeningitis
Apodemus_mystacinus,1,Rodentia,Hantavirus infection - Old World
Apodemus_pallipes,1,Rodentia,Tick-borne encephalitis
Apodemus_peninsulae,1,Rodentia,Bartonellosis - other systemic
Apodemus_peninsulae,1,Rodentia,Anaplasmosis
Apodemus_peninsulae,1,Rodentia,Hantavirus infection - Old World
Apodemus_ponticus,1,Rodentia,Hantavirus infection - Old World
Apodemus_rusiges,0,Rodentia,
Apodemus_semotus,0,Rodentia,
Apodemus_speciosus,1,Rodentia,Cryptosporidiosis
Apodemus_speciosus,1,Rodentia,Yersiniosis
Apodemus_speciosus,1,Rodentia,Hantavirus infection - Old World
Apodemus_speciosus,1,Rodentia,Leptospirosis
Apodemus_speciosus,1,Rodentia,Babesiosis
Apodemus_speciosus,1,Rodentia,Tick-borne encephalitis
Apodemus_sylvaticus,1,Rodentia,Toxoplasmosis
Apodemus_sylvaticus,1,Rodentia,Vaccinia and cowpox
Apodemus_sylvaticus,1,Rodentia,Leishmaniasis - visceral
Apodemus_sylvaticus,1,Rodentia,Capillariasis - extraintestinal
Apodemus_sylvaticus,1,Rodentia,Echinostomiasis
Apodemus_sylvaticus,1,Rodentia,Lyme disease
Apodemus_sylvaticus,1,Rodentia,Lymphocytic choriomeningitis
Apodemus_sylvaticus,1,Rodentia,Typhus - endemic
Apodemus_sylvaticus,1,Rodentia,Louping ill
Apodemus_sylvaticus,1,Rodentia,Anaplasmosis
Apodemus_sylvaticus,1,Rodentia,Hantavirus infection - Old World
Apodemus_sylvaticus,1,Rodentia,Leptospirosis
Apodemus_sylvaticus,1,Rodentia,Hymenolepis diminuta infection
Apodemus_sylvaticus,1,Rodentia,Tick-borne encephalitis
Apodemus_sylvaticus,1,Rodentia,Coltiviruses - Old World
Apodemus_uralensis,1,Rodentia,Hantavirus infection - Old World
Apodemus_witherbyi,1,Rodentia,Echinococcosis - multilocular
Apodemus_witherbyi,1,Rodentia,Hantavirus infection - Old World
